Plugin ID,CVE,CVSS,Risk,Host,Protocol,Port,Name,Synopsis,Description,Solution,See Also,Plugin Output,Asset UUID,Vulnerability State,IP Address,FQDN,NetBios,OS,MAC Address,Plugin Family,CVSS Base Score,CVSS Temporal Score,CVSS Temporal Vector,CVSS Vector,CVSS3 Base Score,CVSS3 Temporal Score,CVSS3 Temporal Vector,CVSS3 Vector,System Type,Host Start,Host End
11040,CVE-2005-3498,5.8,Medium,107.112.170.197,TCP,8000,HTTP Reverse Proxy Detection,A transparent or reverse HTTP proxy is running on this port.,This web server is reachable through a reverse HTTP proxy.,Disable the HTTP reverse proxy.,,"The GET method revealed those proxies on the way to this web server :
HTTP/1.1     squid-deb-proxy (squid/3.5.12)
",a2b1f65f-a694-4faf-bccb-1e09bc5b7cae,Active,107.112.170.197,,,Linux Kernel 4.4 on Ubuntu 16.04 (xenial),,Web Servers,5.8,,,AV:N/AC:M/Au:N/C:P/I:P/A:N,5.4,,,AV:N/AC:L/PR:N/UI:R/S:U/C:L/I:L/A:N,general-purpose,2019-07-17T01:01:04.439Z,2019-07-17T02:07:29.579Z
11040,CVE-2005-3398,5.8,Medium,107.112.170.197,TCP,8000,HTTP Reverse Proxy Detection,A transparent or reverse HTTP proxy is running on this port.,This web server is reachable through a reverse HTTP proxy.,Disable the HTTP reverse proxy.,,"The GET method revealed those proxies on the way to this web server :
HTTP/1.1     squid-deb-proxy (squid/3.5.12)
",a2b1f65f-a694-4faf-bccb-1e09bc5b7cae,Active,107.112.170.197,,,Linux Kernel 4.4 on Ubuntu 16.04 (xenial),,Web Servers,5.8,,,AV:N/AC:M/Au:N/C:P/I:P/A:N,5.4,,,AV:N/AC:L/PR:N/UI:R/S:U/C:L/I:L/A:N,general-purpose,2019-07-17T01:01:04.439Z,2019-07-17T02:07:29.579Z
11040,CVE-2004-2320,5.8,Medium,107.112.170.197,TCP,8000,HTTP Reverse Proxy Detection,A transparent or reverse HTTP proxy is running on this port.,This web server is reachable through a reverse HTTP proxy.,Disable the HTTP reverse proxy.,,"The GET method revealed those proxies on the way to this web server :
HTTP/1.1     squid-deb-proxy (squid/3.5.12)
",a2b1f65f-a694-4faf-bccb-1e09bc5b7cae,Active,107.112.170.197,,,Linux Kernel 4.4 on Ubuntu 16.04 (xenial),,Web Servers,5.8,,,AV:N/AC:M/Au:N/C:P/I:P/A:N,5.4,,,AV:N/AC:L/PR:N/UI:R/S:U/C:L/I:L/A:N,general-purpose,2019-07-17T01:01:04.439Z,2019-07-17T02:07:29.579Z
51192,,6.4,Medium,107.112.170.197,TCP,25,SSL Certificate Cannot Be Trusted,The SSL certificate for this service cannot be trusted.,"The server's X.509 certificate cannot be trusted. This situation can
occur in three different ways, in which the chain of trust can be
broken, as stated below :

  - First, the top of the certificate chain sent by the
    server might not be descended from a known public
    certificate authority. This can occur either when the
    top of the chain is an unrecognized, self-signed
    certificate, or when intermediate certificates are
    missing that would connect the top of the certificate
    chain to a known public certificate authority.

  - Second, the certificate chain may contain a certificate
    that is not valid at the time of the scan. This can
    occur either when the scan occurs before one of the
    certificate's 'notBefore' dates, or after one of the
    certificate's 'notAfter' dates.

  - Third, the certificate chain may contain a signature
    that either didn't match the certificate's information
    or could not be verified. Bad signatures can be fixed by
    getting the certificate with the bad signature to be
    re-signed by its issuer. Signatures that could not be
    verified are the result of the certificate's issuer
    using a signing algorithm that Nessus either does not
    support or does not recognize.

If the remote host is a public host in production, any break in the
chain makes it more difficult for users to verify the authenticity and 
identity of the web server. This could make it easier to carry out 
man-in-the-middle attacks against the remote host.",Purchase or generate a proper certificate for this service.,"https://www.itu.int/rec/T-REC-X.509/en
https://en.wikipedia.org/wiki/X.509","
The following certificate was at the top of the certificate
chain sent by the remote host, but it is signed by an unknown
certificate authority :

|-Subject : CN=ds130-4-245-24.gs.sbc.com
|-Issuer  : CN=ds130-4-245-24.gs.sbc.com
",a2b1f65f-a694-4faf-bccb-1e09bc5b7cae,Active,107.112.170.197,,,Linux Kernel 4.4 on Ubuntu 16.04 (xenial),,General,6.4,,,AV:N/AC:L/Au:N/C:P/I:P/A:N,6.5,,,AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:L/A:N,general-purpose,2019-07-17T01:01:04.439Z,2019-07-17T02:07:29.579Z
51192,,6.4,Medium,107.112.171.46,TCP,443,SSL Certificate Cannot Be Trusted,The SSL certificate for this service cannot be trusted.,"The server's X.509 certificate cannot be trusted. This situation can
occur in three different ways, in which the chain of trust can be
broken, as stated below :

  - First, the top of the certificate chain sent by the
    server might not be descended from a known public
    certificate authority. This can occur either when the
    top of the chain is an unrecognized, self-signed
    certificate, or when intermediate certificates are
    missing that would connect the top of the certificate
    chain to a known public certificate authority.

  - Second, the certificate chain may contain a certificate
    that is not valid at the time of the scan. This can
    occur either when the scan occurs before one of the
    certificate's 'notBefore' dates, or after one of the
    certificate's 'notAfter' dates.

  - Third, the certificate chain may contain a signature
    that either didn't match the certificate's information
    or could not be verified. Bad signatures can be fixed by
    getting the certificate with the bad signature to be
    re-signed by its issuer. Signatures that could not be
    verified are the result of the certificate's issuer
    using a signing algorithm that Nessus either does not
    support or does not recognize.

If the remote host is a public host in production, any break in the
chain makes it more difficult for users to verify the authenticity and 
identity of the web server. This could make it easier to carry out 
man-in-the-middle attacks against the remote host.",Purchase or generate a proper certificate for this service.,"https://www.itu.int/rec/T-REC-X.509/en
https://en.wikipedia.org/wiki/X.509","
The following certificate was at the top of the certificate
chain sent by the remote host, but it is signed by an unknown
certificate authority :

|-Subject : L=Austin/ST=Texas/C=US/O=Gemalto/OU=GGS/CN=*.eng.mobilephone.net
|-Issuer  : C=US/O=Gemalto/OU=GGS/CN=ATT Certificate Authority
",a153237b-b2a1-4597-91e9-598f2abed8d5,Active,107.112.171.46,,,Linux Kernel 2.2,,General,6.4,,,AV:N/AC:L/Au:N/C:P/I:P/A:N,6.5,,,AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:L/A:N,general-purpose,2019-07-17T01:01:04.439Z,2019-07-17T02:07:29.579Z
51192,,6.4,Medium,107.112.170.196,TCP,25,SSL Certificate Cannot Be Trusted,The SSL certificate for this service cannot be trusted.,"The server's X.509 certificate cannot be trusted. This situation can
occur in three different ways, in which the chain of trust can be
broken, as stated below :

  - First, the top of the certificate chain sent by the
    server might not be descended from a known public
    certificate authority. This can occur either when the
    top of the chain is an unrecognized, self-signed
    certificate, or when intermediate certificates are
    missing that would connect the top of the certificate
    chain to a known public certificate authority.

  - Second, the certificate chain may contain a certificate
    that is not valid at the time of the scan. This can
    occur either when the scan occurs before one of the
    certificate's 'notBefore' dates, or after one of the
    certificate's 'notAfter' dates.

  - Third, the certificate chain may contain a signature
    that either didn't match the certificate's information
    or could not be verified. Bad signatures can be fixed by
    getting the certificate with the bad signature to be
    re-signed by its issuer. Signatures that could not be
    verified are the result of the certificate's issuer
    using a signing algorithm that Nessus either does not
    support or does not recognize.

If the remote host is a public host in production, any break in the
chain makes it more difficult for users to verify the authenticity and 
identity of the web server. This could make it easier to carry out 
man-in-the-middle attacks against the remote host.",Purchase or generate a proper certificate for this service.,"https://www.itu.int/rec/T-REC-X.509/en
https://en.wikipedia.org/wiki/X.509","
The following certificate was at the top of the certificate
chain sent by the remote host, but it is signed by an unknown
certificate authority :

|-Subject : CN=ds130-4-245-24.gs.sbc.com
|-Issuer  : CN=ds130-4-245-24.gs.sbc.com
",075745ad-5b59-4c81-b233-4b55cbe59034,Active,107.112.170.196,,,Linux Kernel 4.4 on Ubuntu 16.04 (xenial),,General,6.4,,,AV:N/AC:L/Au:N/C:P/I:P/A:N,6.5,,,AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:L/A:N,general-purpose,2019-07-17T01:01:04.439Z,2019-07-17T02:13:34.295Z
12085,,5,Medium,107.112.170.199,TCP,8090,Apache Tomcat Default Files,The remote web server contains default files.,"The default error page, default index page, example JSPs and/or example servlets are installed on the remote Apache
Tomcat server. These files should be removed as they may help an attacker uncover information about the remote Tomcat
install or host itself.","Delete the default index page and remove the example JSP and servlets. Follow the Tomcat or OWASP instructions to 
replace or modify the default error page.","https://wiki.apache.org/tomcat/FAQ/Miscellaneous#Q6
https://www.owasp.org/index.php/Securing_tomcat","
The following default files were found :

/docs/
/examples/servlets/index.html
/examples/jsp/index.html

The server is not configured to return a custom page in the event of a client requesting a non-existent resource.
This may result in a potential disclosure of sensitive information about the server to attackers.
",58fcd8c9-cea7-4241-ab59-eace00083209,Active,107.112.170.199,,,Linux Kernel 2.2,,Web Servers,5,,,AV:N/AC:L/Au:N/C:P/I:N/A:N,5.3,,,AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N,general-purpose,2019-07-17T01:01:04.439Z,2019-07-17T02:13:34.295Z
11213,CVE-2010-0386,5,Medium,107.112.170.201,TCP,443,HTTP TRACE / TRACK Methods Allowed,Debugging functions are enabled on the remote web server.,"The remote web server supports the TRACE and/or TRACK methods. TRACE
and TRACK are HTTP methods that are used to debug web server
connections.",Disable these methods. Refer to the plugin output for more information.,"https://www.cgisecurity.com/whitehat-mirror/WH-WhitePaper_XST_ebook.pdf
http://www.apacheweek.com/issues/03-01-24
https://download.oracle.com/sunalerts/1000718.1.html","
To disable these methods, add the following lines for each virtual
host in your configuration file :

    RewriteEngine on
    RewriteCond %{REQUEST_METHOD} ^(TRACE|TRACK)
    RewriteRule .* - [F]

Alternatively, note that Apache versions 1.3.34, 2.0.55, and 2.2
support disabling the TRACE method natively via the 'TraceEnable'
directive.

Nessus sent the following TRACE request : 

------------------------------ snip ------------------------------
TRACE /Nessus750017718.html HTTP/1.1
Connection: Close
Host: 107.112.170.201
Pragma: no-cache
User-Agent: Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)
Accept: image/gif, image/x-xbitmap, image/jpeg, image/pjpeg, image/png, */*
Accept-Language: en
Accept-Charset: iso-8859-1,*,utf-8

------------------------------ snip ------------------------------

and received the following response from the remote server :

------------------------------ snip ------------------------------
HTTP/1.0 200 OK
Date: Wed, 17 Jul 2019 01:43:53 GMT
Server: Apache/2.2.15 (Red Hat)
Connection: close
Content-Type: message/http


TRACE /Nessus750017718.html HTTP/1.1
Connection: Close
Host: 107.112.170.201
Pragma: no-cache
User-Agent: Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)
Accept: image/gif, image/x-xbitmap, image/jpeg, image/pjpeg, image/png, */*
Accept-Language: en
Accept-Charset: iso-8859-1,*,utf-8

------------------------------ snip ------------------------------
",56e64d96-5835-4ce5-b3f9-3e8404d05063,Active,107.112.170.201,,,Linux Kernel 2.6 on Red Hat Enterprise Linux 6,,Web Servers,5,3.7,E:U/RL:OF/RC:C,AV:N/AC:L/Au:N/C:P/I:N/A:N,5.3,4.6,E:U/RL:O/RC:C,AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N,general-purpose,2019-07-17T01:01:04.439Z,2019-07-17T02:13:34.295Z
11213,CVE-2003-1567,5,Medium,107.112.170.201,TCP,443,HTTP TRACE / TRACK Methods Allowed,Debugging functions are enabled on the remote web server.,"The remote web server supports the TRACE and/or TRACK methods. TRACE
and TRACK are HTTP methods that are used to debug web server
connections.",Disable these methods. Refer to the plugin output for more information.,"https://www.cgisecurity.com/whitehat-mirror/WH-WhitePaper_XST_ebook.pdf
http://www.apacheweek.com/issues/03-01-24
https://download.oracle.com/sunalerts/1000718.1.html","
To disable these methods, add the following lines for each virtual
host in your configuration file :

    RewriteEngine on
    RewriteCond %{REQUEST_METHOD} ^(TRACE|TRACK)
    RewriteRule .* - [F]

Alternatively, note that Apache versions 1.3.34, 2.0.55, and 2.2
support disabling the TRACE method natively via the 'TraceEnable'
directive.

Nessus sent the following TRACE request : 

------------------------------ snip ------------------------------
TRACE /Nessus750017718.html HTTP/1.1
Connection: Close
Host: 107.112.170.201
Pragma: no-cache
User-Agent: Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)
Accept: image/gif, image/x-xbitmap, image/jpeg, image/pjpeg, image/png, */*
Accept-Language: en
Accept-Charset: iso-8859-1,*,utf-8

------------------------------ snip ------------------------------

and received the following response from the remote server :

------------------------------ snip ------------------------------
HTTP/1.0 200 OK
Date: Wed, 17 Jul 2019 01:43:53 GMT
Server: Apache/2.2.15 (Red Hat)
Connection: close
Content-Type: message/http


TRACE /Nessus750017718.html HTTP/1.1
Connection: Close
Host: 107.112.170.201
Pragma: no-cache
User-Agent: Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)
Accept: image/gif, image/x-xbitmap, image/jpeg, image/pjpeg, image/png, */*
Accept-Language: en
Accept-Charset: iso-8859-1,*,utf-8

------------------------------ snip ------------------------------
",56e64d96-5835-4ce5-b3f9-3e8404d05063,Active,107.112.170.201,,,Linux Kernel 2.6 on Red Hat Enterprise Linux 6,,Web Servers,5,3.7,E:U/RL:OF/RC:C,AV:N/AC:L/Au:N/C:P/I:N/A:N,5.3,4.6,E:U/RL:O/RC:C,AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N,general-purpose,2019-07-17T01:01:04.439Z,2019-07-17T02:13:34.295Z
11213,CVE-2004-2320,5,Medium,107.112.170.201,TCP,443,HTTP TRACE / TRACK Methods Allowed,Debugging functions are enabled on the remote web server.,"The remote web server supports the TRACE and/or TRACK methods. TRACE
and TRACK are HTTP methods that are used to debug web server
connections.",Disable these methods. Refer to the plugin output for more information.,"https://www.cgisecurity.com/whitehat-mirror/WH-WhitePaper_XST_ebook.pdf
http://www.apacheweek.com/issues/03-01-24
https://download.oracle.com/sunalerts/1000718.1.html","
To disable these methods, add the following lines for each virtual
host in your configuration file :

    RewriteEngine on
    RewriteCond %{REQUEST_METHOD} ^(TRACE|TRACK)
    RewriteRule .* - [F]

Alternatively, note that Apache versions 1.3.34, 2.0.55, and 2.2
support disabling the TRACE method natively via the 'TraceEnable'
directive.

Nessus sent the following TRACE request : 

------------------------------ snip ------------------------------
TRACE /Nessus750017718.html HTTP/1.1
Connection: Close
Host: 107.112.170.201
Pragma: no-cache
User-Agent: Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)
Accept: image/gif, image/x-xbitmap, image/jpeg, image/pjpeg, image/png, */*
Accept-Language: en
Accept-Charset: iso-8859-1,*,utf-8

------------------------------ snip ------------------------------

and received the following response from the remote server :

------------------------------ snip ------------------------------
HTTP/1.0 200 OK
Date: Wed, 17 Jul 2019 01:43:53 GMT
Server: Apache/2.2.15 (Red Hat)
Connection: close
Content-Type: message/http


TRACE /Nessus750017718.html HTTP/1.1
Connection: Close
Host: 107.112.170.201
Pragma: no-cache
User-Agent: Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)
Accept: image/gif, image/x-xbitmap, image/jpeg, image/pjpeg, image/png, */*
Accept-Language: en
Accept-Charset: iso-8859-1,*,utf-8

------------------------------ snip ------------------------------
",56e64d96-5835-4ce5-b3f9-3e8404d05063,Active,107.112.170.201,,,Linux Kernel 2.6 on Red Hat Enterprise Linux 6,,Web Servers,5,3.7,E:U/RL:OF/RC:C,AV:N/AC:L/Au:N/C:P/I:N/A:N,5.3,4.6,E:U/RL:O/RC:C,AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N,general-purpose,2019-07-17T01:01:04.439Z,2019-07-17T02:13:34.295Z
51192,,6.4,Medium,107.112.170.201,TCP,443,SSL Certificate Cannot Be Trusted,The SSL certificate for this service cannot be trusted.,"The server's X.509 certificate cannot be trusted. This situation can
occur in three different ways, in which the chain of trust can be
broken, as stated below :

  - First, the top of the certificate chain sent by the
    server might not be descended from a known public
    certificate authority. This can occur either when the
    top of the chain is an unrecognized, self-signed
    certificate, or when intermediate certificates are
    missing that would connect the top of the certificate
    chain to a known public certificate authority.

  - Second, the certificate chain may contain a certificate
    that is not valid at the time of the scan. This can
    occur either when the scan occurs before one of the
    certificate's 'notBefore' dates, or after one of the
    certificate's 'notAfter' dates.

  - Third, the certificate chain may contain a signature
    that either didn't match the certificate's information
    or could not be verified. Bad signatures can be fixed by
    getting the certificate with the bad signature to be
    re-signed by its issuer. Signatures that could not be
    verified are the result of the certificate's issuer
    using a signing algorithm that Nessus either does not
    support or does not recognize.

If the remote host is a public host in production, any break in the
chain makes it more difficult for users to verify the authenticity and 
identity of the web server. This could make it easier to carry out 
man-in-the-middle attacks against the remote host.",Purchase or generate a proper certificate for this service.,"https://www.itu.int/rec/T-REC-X.509/en
https://en.wikipedia.org/wiki/X.509","
The following certificate was part of the certificate chain
sent by the remote host, but it has expired :

|-Subject   : C=--/ST=SomeState/L=SomeCity/O=SomeOrganization/OU=SomeOrganizationalUnit/CN=attnxgsrv001m/E=root@attnxgsrv001m
|-Not After : Oct 14 17:56:14 2016 GMT

The following certificate was at the top of the certificate
chain sent by the remote host, but it is signed by an unknown
certificate authority :

|-Subject : C=--/ST=SomeState/L=SomeCity/O=SomeOrganization/OU=SomeOrganizationalUnit/CN=attnxgsrv001m/E=root@attnxgsrv001m
|-Issuer  : C=--/ST=SomeState/L=SomeCity/O=SomeOrganization/OU=SomeOrganizationalUnit/CN=attnxgsrv001m/E=root@attnxgsrv001m
",56e64d96-5835-4ce5-b3f9-3e8404d05063,Active,107.112.170.201,,,Linux Kernel 2.6 on Red Hat Enterprise Linux 6,,General,6.4,,,AV:N/AC:L/Au:N/C:P/I:P/A:N,6.5,,,AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:L/A:N,general-purpose,2019-07-17T01:01:04.439Z,2019-07-17T02:13:34.295Z
51192,,6.4,Medium,107.112.170.202,TCP,465,SSL Certificate Cannot Be Trusted,The SSL certificate for this service cannot be trusted.,"The server's X.509 certificate cannot be trusted. This situation can
occur in three different ways, in which the chain of trust can be
broken, as stated below :

  - First, the top of the certificate chain sent by the
    server might not be descended from a known public
    certificate authority. This can occur either when the
    top of the chain is an unrecognized, self-signed
    certificate, or when intermediate certificates are
    missing that would connect the top of the certificate
    chain to a known public certificate authority.

  - Second, the certificate chain may contain a certificate
    that is not valid at the time of the scan. This can
    occur either when the scan occurs before one of the
    certificate's 'notBefore' dates, or after one of the
    certificate's 'notAfter' dates.

  - Third, the certificate chain may contain a signature
    that either didn't match the certificate's information
    or could not be verified. Bad signatures can be fixed by
    getting the certificate with the bad signature to be
    re-signed by its issuer. Signatures that could not be
    verified are the result of the certificate's issuer
    using a signing algorithm that Nessus either does not
    support or does not recognize.

If the remote host is a public host in production, any break in the
chain makes it more difficult for users to verify the authenticity and 
identity of the web server. This could make it easier to carry out 
man-in-the-middle attacks against the remote host.",Purchase or generate a proper certificate for this service.,"https://www.itu.int/rec/T-REC-X.509/en
https://en.wikipedia.org/wiki/X.509","
The following certificate was at the top of the certificate
chain sent by the remote host, but it is signed by an unknown
certificate authority :

|-Subject : C=--/ST=SomeState/L=SomeCity/O=SomeOrganization/OU=SomeOrganizationalUnit/CN=zrdm6bvota05ngm002/E=root@zrdm6bvota05ngm002
|-Issuer  : C=--/ST=SomeState/L=SomeCity/O=SomeOrganization/OU=SomeOrganizationalUnit/CN=zrdm6bvota05ngm002/E=root@zrdm6bvota05ngm002
",dbdba6a1-c268-45f1-9368-6dea2baf4f70,Active,107.112.170.202,,,Linux Kernel 2.6 on Red Hat Enterprise Linux 6,,General,6.4,,,AV:N/AC:L/Au:N/C:P/I:P/A:N,6.5,,,AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:L/A:N,general-purpose,2019-07-17T01:01:04.439Z,2019-07-17T02:13:34.295Z
51192,,6.4,Medium,107.112.170.202,TCP,443,SSL Certificate Cannot Be Trusted,The SSL certificate for this service cannot be trusted.,"The server's X.509 certificate cannot be trusted. This situation can
occur in three different ways, in which the chain of trust can be
broken, as stated below :

  - First, the top of the certificate chain sent by the
    server might not be descended from a known public
    certificate authority. This can occur either when the
    top of the chain is an unrecognized, self-signed
    certificate, or when intermediate certificates are
    missing that would connect the top of the certificate
    chain to a known public certificate authority.

  - Second, the certificate chain may contain a certificate
    that is not valid at the time of the scan. This can
    occur either when the scan occurs before one of the
    certificate's 'notBefore' dates, or after one of the
    certificate's 'notAfter' dates.

  - Third, the certificate chain may contain a signature
    that either didn't match the certificate's information
    or could not be verified. Bad signatures can be fixed by
    getting the certificate with the bad signature to be
    re-signed by its issuer. Signatures that could not be
    verified are the result of the certificate's issuer
    using a signing algorithm that Nessus either does not
    support or does not recognize.

If the remote host is a public host in production, any break in the
chain makes it more difficult for users to verify the authenticity and 
identity of the web server. This could make it easier to carry out 
man-in-the-middle attacks against the remote host.",Purchase or generate a proper certificate for this service.,"https://www.itu.int/rec/T-REC-X.509/en
https://en.wikipedia.org/wiki/X.509","
The following certificate was part of the certificate chain
sent by the remote host, but it has expired :

|-Subject   : C=--/ST=SomeState/L=SomeCity/O=SomeOrganization/OU=SomeOrganizationalUnit/CN=attnxgsrv001m/E=root@attnxgsrv001m
|-Not After : Oct 14 17:56:14 2016 GMT

The following certificate was at the top of the certificate
chain sent by the remote host, but it is signed by an unknown
certificate authority :

|-Subject : C=--/ST=SomeState/L=SomeCity/O=SomeOrganization/OU=SomeOrganizationalUnit/CN=attnxgsrv001m/E=root@attnxgsrv001m
|-Issuer  : C=--/ST=SomeState/L=SomeCity/O=SomeOrganization/OU=SomeOrganizationalUnit/CN=attnxgsrv001m/E=root@attnxgsrv001m
",dbdba6a1-c268-45f1-9368-6dea2baf4f70,Active,107.112.170.202,,,Linux Kernel 2.6 on Red Hat Enterprise Linux 6,,General,6.4,,,AV:N/AC:L/Au:N/C:P/I:P/A:N,6.5,,,AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:L/A:N,general-purpose,2019-07-17T01:01:04.439Z,2019-07-17T02:13:34.295Z
35291,CVE-2004-2761,5,Medium,107.112.170.202,TCP,465,SSL Certificate Signed Using Weak Hashing Algorithm,"An SSL certificate in the certificate chain has been signed using a
weak hash algorithm.","The remote service uses an SSL certificate chain that has been signed
using a cryptographically weak hashing algorithm (e.g. MD2, MD4, MD5,
or SHA1). These signature algorithms are known to be vulnerable to
collision attacks. An attacker can exploit this to generate another
certificate with the same digital signature, allowing an attacker to
masquerade as the affected service.

Note that this plugin reports all SSL certificate chains signed with
SHA-1 that expire after January 1, 2017 as vulnerable. This is in
accordance with Google's gradual sunsetting of the SHA-1 cryptographic
hash algorithm.

Note that certificates in the chain that are contained in the Nessus
CA database (known_CA.inc) have been ignored.",Contact the Certificate Authority to have the certificate reissued.,"https://tools.ietf.org/html/rfc3279
http://www.nessus.org/u?9bb87bf2
http://www.nessus.org/u?e120eea1
http://www.nessus.org/u?5d894816
http://www.nessus.org/u?51db68aa
http://www.nessus.org/u?9dc7bfba","
The following certificates were part of the certificate chain sent by
the remote host, but contain hashes that are considered to be weak.

|-Subject             : C=--/ST=SomeState/L=SomeCity/O=SomeOrganization/OU=SomeOrganizationalUnit/CN=zrdm6bvota05ngm002/E=root@zrdm6bvota05ngm002
|-Signature Algorithm : SHA-1 With RSA Encryption
|-Valid From          : Oct 31 19:58:52 2018 GMT
|-Valid To            : Oct 31 19:58:52 2019 GMT
",dbdba6a1-c268-45f1-9368-6dea2baf4f70,Active,107.112.170.202,,,Linux Kernel 2.6 on Red Hat Enterprise Linux 6,,General,5,3.9,E:POC/RL:OF/RC:C,AV:N/AC:L/Au:N/C:N/I:P/A:N,7.5,6.7,E:P/RL:O/RC:C,AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,general-purpose,2019-07-17T01:01:04.439Z,2019-07-17T02:13:34.295Z
51192,,6.4,Medium,107.112.170.203,TCP,2738,SSL Certificate Cannot Be Trusted,The SSL certificate for this service cannot be trusted.,"The server's X.509 certificate cannot be trusted. This situation can
occur in three different ways, in which the chain of trust can be
broken, as stated below :

  - First, the top of the certificate chain sent by the
    server might not be descended from a known public
    certificate authority. This can occur either when the
    top of the chain is an unrecognized, self-signed
    certificate, or when intermediate certificates are
    missing that would connect the top of the certificate
    chain to a known public certificate authority.

  - Second, the certificate chain may contain a certificate
    that is not valid at the time of the scan. This can
    occur either when the scan occurs before one of the
    certificate's 'notBefore' dates, or after one of the
    certificate's 'notAfter' dates.

  - Third, the certificate chain may contain a signature
    that either didn't match the certificate's information
    or could not be verified. Bad signatures can be fixed by
    getting the certificate with the bad signature to be
    re-signed by its issuer. Signatures that could not be
    verified are the result of the certificate's issuer
    using a signing algorithm that Nessus either does not
    support or does not recognize.

If the remote host is a public host in production, any break in the
chain makes it more difficult for users to verify the authenticity and 
identity of the web server. This could make it easier to carry out 
man-in-the-middle attacks against the remote host.",Purchase or generate a proper certificate for this service.,"https://www.itu.int/rec/T-REC-X.509/en
https://en.wikipedia.org/wiki/X.509","
The following certificate was at the top of the certificate
chain sent by the remote host, but it is signed by an unknown
certificate authority :

|-Subject : C=US/ST=California/O=Peregrine Systems, Inc./OU=Development
|-Issuer  : C=US/ST=California/O=Peregrine Systems, Inc./OU=Development
",f0cc249a-a360-4258-8ae2-91c598ea93e1,Active,107.112.170.203,,,,,General,6.4,,,AV:N/AC:L/Au:N/C:P/I:P/A:N,6.5,,,AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:L/A:N,,2019-07-17T01:01:04.439Z,2019-07-17T02:13:34.295Z
35291,CVE-2004-2761,5,Medium,107.112.170.203,TCP,2738,SSL Certificate Signed Using Weak Hashing Algorithm,"An SSL certificate in the certificate chain has been signed using a
weak hash algorithm.","The remote service uses an SSL certificate chain that has been signed
using a cryptographically weak hashing algorithm (e.g. MD2, MD4, MD5,
or SHA1). These signature algorithms are known to be vulnerable to
collision attacks. An attacker can exploit this to generate another
certificate with the same digital signature, allowing an attacker to
masquerade as the affected service.

Note that this plugin reports all SSL certificate chains signed with
SHA-1 that expire after January 1, 2017 as vulnerable. This is in
accordance with Google's gradual sunsetting of the SHA-1 cryptographic
hash algorithm.

Note that certificates in the chain that are contained in the Nessus
CA database (known_CA.inc) have been ignored.",Contact the Certificate Authority to have the certificate reissued.,"https://tools.ietf.org/html/rfc3279
http://www.nessus.org/u?9bb87bf2
http://www.nessus.org/u?e120eea1
http://www.nessus.org/u?5d894816
http://www.nessus.org/u?51db68aa
http://www.nessus.org/u?9dc7bfba","
The following certificates were part of the certificate chain sent by
the remote host, but contain hashes that are considered to be weak.

|-Subject             : C=US/ST=California/O=Peregrine Systems, Inc./OU=Development
|-Signature Algorithm : MD5 With RSA Encryption
|-Valid From          : Nov 14 19:02:11 2005 GMT
|-Valid To            : Apr 01 19:02:11 2033 GMT
",f0cc249a-a360-4258-8ae2-91c598ea93e1,Active,107.112.170.203,,,,,General,5,3.9,E:POC/RL:OF/RC:C,AV:N/AC:L/Au:N/C:N/I:P/A:N,7.5,6.7,E:P/RL:O/RC:C,AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,,2019-07-17T01:01:04.439Z,2019-07-17T02:13:34.295Z
